,thumbnail,title,category,view_count,likes_count,dislikes_count,upload_date,video_length
46,https://i.ytimg.com/vi/t6ACDMvx0A0/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDHRfVsGnL2SMDFSUhmq9H16Dx5kg,ENG)퇴근 후 일상 그리고 잉여로운 주말 집순이,sweet13310,"조회수 1,110,225회",1.9만개,292개,2019. 2. 8.,21:19
47,https://i.ytimg.com/vi/c6-EAJDSr1s/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDaUibosHQ03qQ-SJIB9q1WMDhM0Q,ENG)힐링하고 온 강원도 시골여행 그리고 호캉스,Desi Rahma,"조회수 266,590회",8.1천개,101개,2019. 2. 2.,15:10
48,https://i.ytimg.com/vi/TvOWkhE3lfw/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAE9_QvwRixrot0m6YXx6ltrboDcg,"ENG)전시회도 보고,인절미잼도 만들고 알찬 주말 보낸 일상",yun yun,"조회수 461,497회",1만개,155개,2019. 1. 31.,23:54
49,https://i.ytimg.com/vi/4d4uaGCczDo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBTutVl233jMF2IfSO2mZxCbZBQTw,ENG)퇴근 후 맛있는 저녁 먹으면서 보내는 소소한 일상,りりり,"조회수 1,220,031회",2.2만개,342개,2019. 1. 21.,21:53
50,https://i.ytimg.com/vi/gY0UR61h-1k/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCJ-7_UK69Xzgtv3NqogqV_UAWcFw,ENG)퇴근 후 장보고 저녁준비하는 평범한 직장인 일상,Mai Phương Trịnh,"조회수 1,161,664회",1.8만개,383개,2019. 1. 14.,19:08
51,https://i.ytimg.com/vi/SXvwmlaqcEA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLACACmT5Q4Udf_kG8Mz34fHBtzH9w,ENG)집에서 제일 행복한 집순이의 소소하고 따뜻한 연말 일상,Andie Huang,"조회수 641,434회",1.4만개,210개,2019. 1. 5.,22:19
52,https://i.ytimg.com/vi/zYHC7rfo5Xk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDIy9wyogaTTWiEjjZX6d__6rg8WA,"ENG)자취생의 소소한 집안일,그리고 크리스마스 선물준비,파티 일상",인물/블로그,"조회수 704,939회",1.3만개,223개,2018. 12. 30.,30:12
53,https://i.ytimg.com/vi/nETToe9doLM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDEjgJK18IUucgfqJisxYgINAnjjw,"ENG)퇴근 후 아쿠아맨도 보고,친구네도 놀러가고,택배 언박싱도 하는 소소한 일상",sweet13310,"조회수 445,438회",9.6천개,124개,2018. 12. 22.,21:08
54,https://i.ytimg.com/vi/Gq4RVUvC8Zo/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAJzWrGzLWFXiFiBdE5xNaxmLVb2w,ENG)행복하고 따뜻했던 내생일 일상,sweet13310,"조회수 350,578회",9.1천개,105개,2018. 12. 19.,22:59
55,https://i.ytimg.com/vi/XN9wYqFtL_M/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDKADB3wdKMMBJHh_4OlGaDcPi8lQ,"ENG)혼자 동대문도 가고,집에서 샌드위치도 해먹는 직장인 휴일 일상",sweet13310,"조회수 739,186회",1.5만개,252개,2018. 12. 18.,19:56
