thumbnail,title,category,view_count,likes_count,dislikes_count,upload_date,video_length,subscribe_count
0.5,0,eating,176160 ,2900 ,109 ,13 ,8 ,402000 
0.5,2,eating,1031759 ,16000 ,710 ,13 ,8 ,402000 
1,3,eating,339808 ,11000 ,314 ,6 ,8 ,891000 
0,1,eating,176337 ,4900 ,107 ,5 ,8 ,532000 
0,3,eating,5144673 ,100000 ,3900 ,7 ,8 ,1720000 
0.5,1,eating,595985 ,8400 ,378 ,13 ,7 ,402000 
1,4,eating,75501 ,3300 ,67 ,6 ,7 ,891000 
0,1,eating,626863 ,16000 ,378 ,7 ,7 ,1720000 
0.5,3,eating,145812 ,2400 ,104 ,13 ,7 ,402000 
1.5,4,eating,122356 ,5700 ,109 ,6 ,7 ,891000 
1.5,4,eating,283749 ,10000 ,261 ,6 ,7 ,891000 
0.5,1,eating,50249 ,1100 ,32 ,13 ,7 ,402000 
1.5,4,eating,69169 ,3000 ,75 ,6 ,7 ,891000 
1,5,eating,60078 ,2700 ,51 ,6 ,7 ,891000 
0,1,eating,2840077 ,40000 ,2400 ,5 ,7 ,532000 
1,1,eating,200028 ,6500 ,173 ,6 ,7 ,891000 
0.5,3,eating,113976 ,2600 ,99 ,13 ,7 ,402000 
1,4,eating,97420 ,3600 ,87 ,6 ,7 ,891000 
0,3,eating,754922 ,15000 ,611 ,7 ,7 ,1720000 
0,4,eating,131009 ,2700 ,83 ,5 ,7 ,532000 
0,1,eating,322147 ,9000 ,225 ,7 ,7 ,1720000 
1.5,4,eating,135833 ,6000 ,89 ,6 ,7 ,891000 
0.5,1,eating,720704 ,13000 ,489 ,13 ,7 ,402000 
1.5,3,eating,87264 ,3000 ,85 ,6 ,7 ,891000 
0,4,eating,231010 ,4900 ,117 ,5 ,7 ,532000 
0,0,eating,142883 ,3200 ,47 ,5 ,7 ,532000 
0.5,1,eating,869918 ,12000 ,524 ,13 ,6 ,402000 
1.5,3,eating,243722 ,8000 ,329 ,6 ,6 ,891000 
1.5,1,eating,141848 ,5100 ,121 ,6 ,6 ,891000 
1.5,4,eating,305841 ,11000 ,171 ,6 ,6 ,891000 
1.5,4,eating,307288 ,11000 ,847 ,6 ,6 ,891000 
1.5,1,eating,107095 ,2800 ,55 ,5 ,6 ,532000 
0,4,eating,278551 ,5600 ,129 ,5 ,6 ,532000 
0,3,eating,2866163 ,39000 ,2500 ,5 ,6 ,532000 
0,4,eating,914055 ,13000 ,470 ,5 ,6 ,532000 
1.5,3,eating,260778 ,11000 ,594 ,6 ,6 ,891000 
0,3,eating,191741 ,3700 ,120 ,5 ,6 ,532000 
0,5,eating,158490 ,2900 ,87 ,5 ,57 ,532000 
1.5,4,eating,402284 ,10000 ,239 ,6 ,5 ,891000 
0.5,1,eating,104158 ,1800 ,60 ,13 ,5 ,402000 
0.5,1,eating,1603009 ,15000 ,1600 ,13 ,4 ,402000 
0,3,eating,1599290 ,33000 ,1000 ,7 ,4 ,1720000 
0,1,eating,107515 ,4100 ,96 ,5 ,3 ,1540000 
0,1,eating,1009032 ,20000 ,612 ,7 ,3 ,1720000 
0,3,eating,195825 ,4100 ,94 ,5 ,24 ,532000 
0,2,eating,312818 ,9300 ,977 ,5 ,23 ,1540000 
0,1,eating,319284 ,5600 ,193 ,5 ,23 ,532000 
0,1,eating,184723 ,3600 ,74 ,5 ,22 ,532000 
0,1,eating,251148 ,6900 ,298 ,5 ,22 ,1540000 
0,1,eating,201003 ,3400 ,78 ,5 ,22 ,532000 
0,5,eating,192044 ,6000 ,393 ,5 ,21 ,1540000 
0,5,eating,184921 ,3600 ,76 ,5 ,19 ,532000 
0,1,eating,235929 ,9400 ,7500 ,5 ,18 ,1540000 
0,1,eating,4688165 ,55000 ,2500 ,5 ,18 ,1540000 
0,1,eating,464394 ,13000 ,299 ,5 ,18 ,1540000 
1,1,eating,412216 ,6800 ,353 ,6 ,17 ,891000 
0,3,eating,5205025 ,53000 ,3900 ,5 ,16 ,532000 
0.5,1,eating,465541 ,8300 ,420 ,13 ,16 ,402000 
1,3,eating,1614358 ,35000 ,1500 ,6 ,16 ,891000 
0,1,eating,182671 ,7300 ,189 ,5 ,16 ,1540000 
0,3,eating,227009 ,6700 ,380 ,5 ,16 ,1540000 
1.5,4,eating,1492379 ,36000 ,1100 ,6 ,16 ,891000 
0,1,eating,484298 ,13000 ,346 ,5 ,16 ,1540000 
1,5,eating,4206179 ,38000 ,4000 ,6 ,16 ,891000 
0,1,eating,295006 ,5400 ,115 ,5 ,16 ,532000 
0,1,eating,342349 ,9800 ,409 ,5 ,16 ,1540000 
0.5,2,eating,510503 ,5800 ,326 ,13 ,15 ,402000 
0.5,2,eating,579794 ,9000 ,536 ,13 ,15 ,402000 
0.5,1,eating,7740270 ,84000 ,8100 ,13 ,15 ,402000 
0,1,eating,408003 ,5700 ,21000 ,5 ,14 ,1540000 
0.5,3,eating,1053871 ,18000 ,622 ,13 ,14 ,402000 
0,5,eating,175821 ,5500 ,1200 ,5 ,14 ,1540000 
0,2,eating,435466 ,12000 ,393 ,5 ,14 ,1540000 
0,1,eating,544013 ,13000 ,312 ,5 ,14 ,1540000 
0,3,eating,357028 ,9600 ,336 ,5 ,14 ,1540000 
0,3,eating,372072 ,7800 ,202 ,5 ,14 ,532000 
0,1,eating,357314 ,11000 ,301 ,5 ,14 ,1540000 
1,4,eating,437647 ,14000 ,275 ,6 ,14 ,891000 
0,1,eating,280411 ,8600 ,207 ,5 ,14 ,1540000 
0.5,1,eating,1857544 ,23000 ,967 ,13 ,14 ,402000 
1.5,4,eating,4619121 ,85000 ,3800 ,6 ,14 ,891000 
0.5,1,eating,4711343 ,60000 ,4200 ,13 ,14 ,402000 
0.5,5,eating,148954 ,3600 ,92 ,13 ,14 ,402000 
0,1,eating,89642 ,5500 ,1300 ,5 ,13 ,1540000 
1,3,eating,273150 ,9700 ,275 ,6 ,13 ,891000 
0,3,eating,226702 ,6900 ,912 ,5 ,13 ,1540000 
0.5,1,eating,197737 ,3000 ,113 ,13 ,13 ,402000 
0,3,eating,278967 ,7200 ,2800 ,5 ,13 ,1540000 
0,1,eating,258272 ,7400 ,204 ,5 ,13 ,1540000 
0,1,eating,882577 ,21000 ,580 ,7 ,13 ,1720000 
0.5,0,eating,607844 ,7900 ,443 ,13 ,13 ,402000 
0.5,1,eating,758738 ,14000 ,668 ,13 ,13 ,402000 
0,1,eating,237051 ,7900 ,226 ,5 ,13 ,1540000 
1,1,eating,70927 ,2800 ,60 ,6 ,13 ,891000 
1.5,3,eating,1991756 ,46000 ,1400 ,6 ,13 ,891000 
0.5,1,eating,11823 ,1600 ,49 ,13 ,13 ,402000 
0,1,eating,141223 ,2700 ,86 ,5 ,13 ,532000 
0,1,eating,4009620 ,46000 ,2100 ,5 ,13 ,1540000 
0,1,eating,335380 ,11000 ,205 ,5 ,12 ,1540000 
1,3,eating,2549257 ,54000 ,1800 ,6 ,12 ,891000 
0,5,eating,690645 ,11000 ,265 ,5 ,12 ,532000 
0,5,eating,309475 ,6900 ,202 ,5 ,12 ,532000 
1,4,eating,374230 ,11000 ,326 ,6 ,12 ,891000 
0.5,5,eating,2706901 ,68000 ,1100 ,19 ,12 ,2320000 
0,1,eating,348534 ,12000 ,408 ,5 ,12 ,1540000 
0,3,eating,476514 ,14000 ,606 ,5 ,12 ,1540000 
1,4,eating,6781997 ,160000 ,6800 ,6 ,12 ,891000 
0.5,4,eating,2011310 ,46000 ,787 ,19 ,12 ,2320000 
0.5,1,eating,1105524 ,15000 ,652 ,13 ,12 ,402000 
0,2,eating,3018802 ,50000 ,2200 ,7 ,12 ,1720000 
0.5,1,eating,1147319 ,25000 ,579 ,19 ,12 ,2320000 
0,1,eating,123695 ,2800 ,57 ,5 ,12 ,532000 
1,4,eating,1394905 ,41000 ,1000 ,6 ,12 ,891000 
0,1,eating,651373 ,16000 ,401 ,7 ,12 ,1720000 
0.5,1,eating,513216 ,6700 ,262 ,13 ,12 ,402000 
0,1,eating,304981 ,8700 ,211 ,5 ,12 ,1540000 
1,4,eating,5517524 ,100000 ,4700 ,6 ,12 ,891000 
0.5,1,eating,1748875 ,24000 ,1200 ,13 ,12 ,402000 
1,4,eating,794033 ,20000 ,520 ,6 ,12 ,891000 
1,1,eating,84562 ,2700 ,74 ,6 ,12 ,891000 
0,0,eating,383434 ,21000 ,278 ,7 ,12 ,1720000 
0,5,eating,190583 ,5700 ,498 ,5 ,12 ,1540000 
0,5,eating,481584 ,10000 ,264 ,5 ,12 ,532000 
0,5,eating,7910529 ,150000 ,6200 ,7 ,12 ,1720000 
0,1,eating,1629946 ,18000 ,1100 ,5 ,11 ,532000 
0,3,eating,176812 ,7600 ,2600 ,5 ,11 ,1540000 
1,3,eating,2990938 ,68000 ,2400 ,6 ,11 ,891000 
1,3,eating,1194667 ,27000 ,833 ,6 ,11 ,891000 
0.5,3,eating,371265 ,7700 ,262 ,13 ,11 ,402000 
0,5,eating,263585 ,8700 ,217 ,5 ,11 ,1540000 
0,5,eating,947582 ,22000 ,668 ,7 ,11 ,1720000 
0,3,eating,539791 ,10000 ,228 ,5 ,11 ,532000 
0,1,eating,255829 ,7100 ,286 ,5 ,11 ,1540000 
0.5,3,eating,50546 ,1200 ,42 ,13 ,11 ,402000 
0.5,4,eating,1652256 ,37000 ,664 ,19 ,11 ,2320000 
0.5,1,eating,641888 ,18000 ,328 ,19 ,11 ,2320000 
0,1,eating,310175 ,9500 ,234 ,5 ,11 ,1540000 
0,1,eating,465500 ,14000 ,377 ,5 ,11 ,1540000 
0,4,eating,277094 ,8300 ,161 ,7 ,11 ,1720000 
0.5,2,eating,448845 ,6800 ,294 ,13 ,11 ,402000 
0,5,eating,3880277 ,70000 ,2700 ,7 ,11 ,1720000 
0,3,eating,304571 ,5600 ,159 ,5 ,11 ,532000 
0.5,3,eating,192157 ,3100 ,83 ,13 ,11 ,402000 
0.5,0,eating,1862746 ,45000 ,802 ,19 ,11 ,2320000 
0.5,1,eating,1841734 ,33000 ,963 ,19 ,11 ,2320000 
0,5,eating,732566 ,16000 ,398 ,7 ,11 ,1720000 
1.5,3,eating,5857777 ,86000 ,6200 ,6 ,11 ,891000 
0.5,1,eating,2094818 ,34000 ,1300 ,19 ,11 ,2320000 
0,3,eating,289837 ,11000 ,317 ,5 ,11 ,1540000 
0,1,eating,204458 ,4800 ,84 ,5 ,11 ,532000 
0,5,eating,551359 ,13000 ,333 ,7 ,11 ,1720000 
0.5,0,eating,1989905 ,51000 ,1100 ,19 ,11 ,2320000 
0.5,1,eating,1395440 ,29000 ,693 ,19 ,11 ,2320000 
0,1,eating,1278219 ,23000 ,862 ,7 ,11 ,1720000 
0,4,eating,105262 ,2500 ,64 ,5 ,11 ,532000 
0.5,1,eating,1920943 ,38000 ,970 ,19 ,11 ,2320000 
0,5,eating,224748 ,8500 ,169 ,7 ,10 ,1720000 
0.5,1,eating,1383344 ,26000 ,878 ,19 ,10 ,2320000 
0.5,1,eating,1050008 ,25000 ,513 ,19 ,10 ,2320000 
0.5,1,eating,829264 ,23000 ,495 ,19 ,10 ,2320000 
0,1,eating,431030 ,10000 ,303 ,5 ,10 ,1540000 
0.5,0,eating,1237063 ,36000 ,509 ,19 ,10 ,2320000 
0.5,5,eating,992925 ,27000 ,530 ,19 ,10 ,2320000 
0.5,1,eating,783221 ,26000 ,413 ,19 ,10 ,2320000 
0,3,eating,2461583 ,42000 ,1600 ,7 ,10 ,1720000 
0,5,eating,3165942 ,48000 ,2300 ,5 ,10 ,532000 
0.5,1,eating,803723 ,20000 ,402 ,19 ,10 ,2320000 
0.5,2,eating,6641690 ,79000 ,5000 ,19 ,10 ,2320000 
0,1,eating,848819 ,17000 ,530 ,7 ,10 ,1720000 
0.5,1,eating,617007 ,19000 ,497 ,19 ,10 ,2320000 
0.5,1,eating,1355422 ,29000 ,735 ,19 ,10 ,2320000 
0.5,1,eating,629754 ,24000 ,347 ,19 ,10 ,2320000 
0,1,eating,552287 ,12000 ,367 ,5 ,10 ,1540000 
0.5,3,eating,4468617 ,52000 ,2500 ,5 ,10 ,1540000 
0.5,1,eating,1467874 ,30000 ,773 ,19 ,10 ,2320000 
0,1,eating,1274560 ,28000 ,894 ,7 ,10 ,1720000 
0.5,1,eating,1403278 ,35000 ,797 ,19 ,10 ,2320000 
0,1,eating,269416 ,5100 ,96 ,5 ,10 ,532000 
0,5,eating,8741798 ,150000 ,7800 ,7 ,10 ,1720000 
0.5,3,eating,4932640 ,68000 ,2600 ,19 ,10 ,2320000 
0.5,1,eating,577907 ,7000 ,217 ,13 ,10 ,402000 
0,1,eating,1581594 ,32000 ,803 ,7 ,10 ,1720000 
0,1,eating,679325 ,17000 ,469 ,5 ,10 ,1540000 
0,3,eating,2295984 ,40000 ,2000 ,7 ,10 ,1720000 
0.5,5,eating,857241 ,28000 ,445 ,19 ,10 ,2320000 
0,1,eating,162588 ,3000 ,73 ,5 ,10 ,532000 
0.5,5,eating,4736473 ,77000 ,2400 ,19 ,10 ,2320000 
0.5,0,eating,1425269 ,34000 ,679 ,19 ,10 ,2320000 
0,1,eating,424409 ,5900 ,173 ,5 ,10 ,532000 
0.5,1,eating,81281 ,1700 ,34 ,13 ,10 ,402000 
0.5,2,eating,62631 ,6400 ,97 ,19 ,10 ,2320000 
0,5,eating,810823 ,18000 ,634 ,7 ,10 ,1720000 
0,1,eating,512462 ,13000 ,443 ,7 ,10 ,1720000 
0.5,1,eating,2352890 ,47000 ,942 ,19 ,10 ,2320000 
1.5,4,eating,181620 ,7400 ,241 ,6 ,10 ,891000 
0,3,eating,1597661 ,35000 ,1200 ,7 ,10 ,1720000 
0,3,eating,627487 ,20000 ,474 ,5 ,10 ,1540000 
0.5,1,eating,1314459 ,28000 ,715 ,19 ,10 ,2320000 
0,5,eating,2262892 ,36000 ,1500 ,7 ,10 ,1720000 
0,3,eating,1500797 ,45000 ,1100 ,5 ,10 ,1540000 
0.5,0,eating,3075733 ,61000 ,1200 ,19 ,10 ,2320000 
0.5,1,eating,2251159 ,35000 ,1400 ,19 ,10 ,2320000 
0.5,3,eating,1542804 ,32000 ,721 ,19 ,10 ,2320000 
1.5,4,eating,204051 ,7300 ,149 ,6 ,10 ,891000 
0.5,1,eating,1026646 ,22000 ,538 ,19 ,10 ,2320000 
0,2,eating,2370253 ,42000 ,1600 ,7 ,10 ,1720000 
0,1,eating,78540 ,2600 ,37 ,5 ,10 ,532000 
0,3,eating,450576 ,7800 ,158 ,5 ,10 ,532000 
0.5,1,eating,2791284 ,50000 ,1700 ,19 ,10 ,2320000 
0.5,1,eating,2146778 ,39000 ,1000 ,19 ,10 ,2320000 
0.5,1,eating,1376448 ,32000 ,728 ,19 ,10 ,2320000 
0,1,eating,975101 ,21000 ,622 ,7 ,10 ,1720000 
0.5,1,eating,100411 ,1700 ,51 ,13 ,10 ,402000 
0.5,1,eating,8622818 ,120000 ,4100 ,19 ,10 ,2320000 
0.5,4,eating,853370 ,25000 ,373 ,19 ,10 ,2320000 
0.5,3,eating,2316587 ,30000 ,1400 ,13 ,10 ,402000 
0,3,eating,228821 ,4000 ,93 ,5 ,10 ,532000 
1,1,eating,83277 ,3400 ,64 ,6 ,10 ,891000 
1,4,eating,290310 ,13000 ,234 ,6 ,10 ,891000 
0.5,2,eating,1818012 ,22000 ,1100 ,13 ,10 ,402000 
0.5,2,eating,1696482 ,23000 ,1000 ,13 ,10 ,402000 
0.5,1,eating,779168 ,10000 ,465 ,13 ,10 ,402000 
0.5,1,eating,449335 ,6600 ,282 ,13 ,10 ,402000 
0.5,3,eating,363226 ,6900 ,262 ,13 ,10 ,402000 
0.5,1,eating,14753062 ,120000 ,7600 ,19 ,13 ,2320000 
0,1,eating,12453755 ,180000 ,10000 ,7 ,13 ,1720000 
0,1,eating,9927948 ,130000 ,8500 ,7 ,12 ,1720000 
0,3,eating,41824148 ,370000 ,33000 ,5 ,11 ,1540000 
0.5,3,eating,20049172 ,150000 ,1200 ,5 ,11 ,1540000 
0.5,1,eating,10499008 ,100000 ,6100 ,19 ,11 ,2320000 
0,5,eating,3438566 ,48000 ,1900 ,5 ,6 ,532000 
0,1,eating,107552 ,3000 ,65 ,5 ,21 ,532000 
